knot,mode_id,family,m,phase,polarization,roughness_lambda_per_R2,retained_norm_fraction,omega_rad_s,gap_eV,status
knot_6.3_final,kelvin_m02_B_sin,kelvin,2,sin,B,2.1445145878116736,0.8610611732108595,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m03_N_cos,kelvin,3,cos,N,5.279655315369176,0.6069970717305915,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m03_B_cos,kelvin,3,cos,B,4.58856839308404,0.5759293980778925,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m03_N_sin,kelvin,3,sin,N,7.080812704450647,0.5800160284181801,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m03_B_sin,kelvin,3,sin,B,4.152321546692962,0.6513449845193355,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m04_N_cos,kelvin,4,cos,N,4.923415006499415,0.7720512090052756,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m04_B_cos,kelvin,4,cos,B,3.9805364274961206,0.79061129081798,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m04_N_sin,kelvin,4,sin,N,5.4629806498852105,0.7788582978450901,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m04_B_sin,kelvin,4,sin,B,5.888287147692543,0.5899269172842251,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m05_N_cos,kelvin,5,cos,N,6.332021270315312,0.8020198061052143,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m05_B_cos,kelvin,5,cos,B,4.579625424678597,0.9582301371790692,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m05_N_sin,kelvin,5,sin,N,6.018813831991199,0.8638486127174683,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m05_B_sin,kelvin,5,sin,B,7.373426252131639,0.6925935376133115,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m06_N_cos,kelvin,6,cos,N,9.866471381980082,0.7243303381796175,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m06_B_cos,kelvin,6,cos,B,7.701167769234832,0.8818788495031792,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m06_N_sin,kelvin,6,sin,N,7.077478361834483,0.9066712860698175,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m06_B_sin,kelvin,6,sin,B,8.245151428493227,0.8525965342512684,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m07_N_cos,kelvin,7,cos,N,7.793059308458583,0.9908295356797092,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m07_B_cos,kelvin,7,cos,B,8.686907622455168,0.8761462439791194,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m07_N_sin,kelvin,7,sin,N,12.615532981420202,0.7416120600767308,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m07_B_sin,kelvin,7,sin,B,7.057386986154783,0.960795912939715,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m08_N_cos,kelvin,8,cos,N,10.627852571428894,0.9063287508393947,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m08_B_cos,kelvin,8,cos,B,8.751117522105728,0.9675964744037119,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m08_N_sin,kelvin,8,sin,N,9.345585405008395,0.9931711769821101,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m08_B_sin,kelvin,8,sin,B,9.222215676218221,0.9439320695763058,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m09_N_cos,kelvin,9,cos,N,12.25594790798064,0.9381867396954388,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m09_B_cos,kelvin,9,cos,B,10.76335644255677,0.9429872428745505,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m09_N_sin,kelvin,9,sin,N,12.158533737684207,0.9179549265540837,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m09_B_sin,kelvin,9,sin,B,10.370289148354457,0.9799562262239957,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m10_N_cos,kelvin,10,cos,N,13.08392340175627,0.9817824539232989,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m10_B_cos,kelvin,10,cos,B,12.267284720169785,0.9800643578087783,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m10_N_sin,kelvin,10,sin,N,13.523358476094755,0.969979529353459,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m10_B_sin,kelvin,10,sin,B,12.107267664469074,0.9931396841970703,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m11_N_cos,kelvin,11,cos,N,15.400853834891192,0.9837731129493047,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m11_B_cos,kelvin,11,cos,B,14.52655621781918,0.9874300749882594,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m11_N_sin,kelvin,11,sin,N,15.569646837389953,0.9845159674277544,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m11_B_sin,kelvin,11,sin,B,14.272795166657918,0.9910891839485121,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m12_N_cos,kelvin,12,cos,N,17.92427739954989,0.988544414871006,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m12_B_cos,kelvin,12,cos,B,16.99615984828803,0.9861012234981739,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m12_N_sin,kelvin,12,sin,N,17.930400995373336,0.9857572823452464,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m12_B_sin,kelvin,12,sin,B,16.78696900538252,0.9975796439534361,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m13_N_cos,kelvin,13,cos,N,20.718217713794306,0.9699646560005746,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m13_B_cos,kelvin,13,cos,B,19.52164605714816,0.9964075814904386,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m13_N_sin,kelvin,13,sin,N,20.552365628716583,0.9914333551317179,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m13_B_sin,kelvin,13,sin,B,19.3391731987343,0.9954774801273055,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m14_N_cos,kelvin,14,cos,N,23.400105633963832,0.9873328881678369,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m14_B_cos,kelvin,14,cos,B,22.331483405497284,0.9990865735485909,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m14_N_sin,kelvin,14,sin,N,23.374636827061444,0.9866394743701797,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m14_B_sin,kelvin,14,sin,B,22.22655807912203,0.9954894068446063,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m15_N_cos,kelvin,15,cos,N,26.227436340025672,0.9946959964393718,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m15_B_cos,kelvin,15,cos,B,25.33401436699874,0.9990025166227099,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m15_N_sin,kelvin,15,sin,N,26.380686735549443,0.9966023981962524,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m15_B_sin,kelvin,15,sin,B,25.41342191532981,0.997253264809105,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m16_N_cos,kelvin,16,cos,N,29.65683467605237,0.9957878281247552,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m16_B_cos,kelvin,16,cos,B,28.560964552239398,0.9984314167085151,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m16_N_sin,kelvin,16,sin,N,29.52378949136615,0.9954787958979686,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_6.3_final,kelvin_m16_B_sin,kelvin,16,sin,B,28.733120530050048,0.9977941901018531,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,3.748079375505582,0.9952783051468491,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,3.0872676502198817,0.8123730804851652,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,4.31098094956505,0.7928013697139861,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,4.065860297119843,0.7645332383497025,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,5.626244590967327,0.7041649793890915,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,4.143393807400474,0.7584666839222974,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,5.122148447317436,0.7989395843951119,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,4.170717450076414,0.8276362700255238,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,4.480830437649658,0.8738514602585333,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,4.659427073263348,0.790667491288317,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,4.583005708812424,0.8704079667651208,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,6.277024951536709,0.6736296341804137,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,6.9721595227549225,0.6779576706540561,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,6.304213424944265,0.6337531391406712,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,11.96559153212119,0.4255474744312463,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,10.297554929074849,0.45383802907676096,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,8.152281050502515,0.8759796461382814,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,6.153777654012452,0.922510191639307,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,7.112600283232515,0.9332183259058657,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,5.808431859580522,0.9563885674325582,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,8.565860598433268,0.8745159137881726,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,7.769300642601096,0.8443876293884036,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,12.157774990937032,0.690790450740288,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,8.74387827523771,0.8646446009026147,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m07_N_cos,kelvin,7,cos,N,10.433181692216651,0.9174092015362761,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m07_B_cos,kelvin,7,cos,B,9.370673274152306,0.9178273911925132,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m07_N_sin,kelvin,7,sin,N,12.629686972764281,0.8145767277043524,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m07_B_sin,kelvin,7,sin,B,11.498602282732175,0.862025341325457,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m08_N_cos,kelvin,8,cos,N,11.069191585392359,0.9792541764631895,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m08_B_cos,kelvin,8,cos,B,11.799018275650358,0.8834802782076947,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m08_N_sin,kelvin,8,sin,N,16.558490145098578,0.7772787703396973,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m08_B_sin,kelvin,8,sin,B,11.68951573163373,0.9411967611697323,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m09_N_cos,kelvin,9,cos,N,13.595586031302645,0.9495498752491959,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m09_B_cos,kelvin,9,cos,B,12.50352946851708,0.9597533965256633,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m09_N_sin,kelvin,9,sin,N,13.5495795399098,0.9561753539477026,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m09_B_sin,kelvin,9,sin,B,12.762109940722095,0.951944958040797,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m10_N_cos,kelvin,10,cos,N,15.542751914728107,0.9688939338031891,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m10_B_cos,kelvin,10,cos,B,14.655581309561686,0.9612570201775206,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m10_N_sin,kelvin,10,sin,N,16.292909291943335,0.9418169512020006,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m10_B_sin,kelvin,10,sin,B,14.93681814969685,0.960937247166114,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m11_N_cos,kelvin,11,cos,N,17.91144421915387,0.9762116104055832,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m11_B_cos,kelvin,11,cos,B,16.96402171801576,0.96947393994076,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m11_N_sin,kelvin,11,sin,N,18.407612116013198,0.9577390392416381,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m11_B_sin,kelvin,11,sin,B,17.22878203900703,0.968602885645536,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m12_N_cos,kelvin,12,cos,N,20.839411151542727,0.9560174569296924,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m12_B_cos,kelvin,12,cos,B,19.38585632245995,0.9752471639321043,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m12_N_sin,kelvin,12,sin,N,20.43798875789552,0.9743532069591625,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m12_B_sin,kelvin,12,sin,B,19.763029816713075,0.9646057900269629,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m13_N_cos,kelvin,13,cos,N,22.973126936614,0.9711583602281518,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m13_B_cos,kelvin,13,cos,B,21.87195876075356,0.9908239886810406,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m13_N_sin,kelvin,13,sin,N,22.830862278728407,0.9923900036588453,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m13_B_sin,kelvin,13,sin,B,21.96186768265665,0.9731753017715119,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m14_N_cos,kelvin,14,cos,N,26.814153708583568,0.9596007235743985,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m14_B_cos,kelvin,14,cos,B,24.866281137939804,0.9942897945889118,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m14_N_sin,kelvin,14,sin,N,25.796714493570107,0.9947079884377665,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m14_B_sin,kelvin,14,sin,B,25.882234422241464,0.9542291162076626,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m15_N_cos,kelvin,15,cos,N,29.98902763253077,0.9686863166326077,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m15_B_cos,kelvin,15,cos,B,28.319897087495594,0.9927230225354976,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m15_N_sin,kelvin,15,sin,N,29.199684184339162,0.9930221112839583,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m15_B_sin,kelvin,15,sin,B,29.001478710297512,0.9668403774384295,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m16_N_cos,kelvin,16,cos,N,32.62199087233059,0.9906736469397479,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m16_B_cos,kelvin,16,cos,B,31.46106852667766,0.9947965339890578,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m16_N_sin,kelvin,16,sin,N,32.428160941899705,0.995272347606922,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.1_final,kelvin_m16_B_sin,kelvin,16,sin,B,31.640785006717017,0.9902230207901163,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m01_N_cos,kelvin,1,cos,N,3.962823923471327,0.7413413109043786,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m01_B_cos,kelvin,1,cos,B,3.674732339961353,0.9341921689183489,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m01_N_sin,kelvin,1,sin,N,3.3321735245055937,0.8943787706862353,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m01_B_sin,kelvin,1,sin,B,4.104056323871838,0.8954264573647357,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m02_N_cos,kelvin,2,cos,N,2.572995743284275,0.9454955765811088,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m02_B_cos,kelvin,2,cos,B,3.735608229664845,0.7755838699386238,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m02_N_sin,kelvin,2,sin,N,5.467173336023515,0.696717916429262,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m02_B_sin,kelvin,2,sin,B,4.058340156365232,0.917914900199485,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m03_N_cos,kelvin,3,cos,N,4.439934521952281,0.7495266136960281,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m03_B_cos,kelvin,3,cos,B,5.19202080745221,0.7873031445176626,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m03_N_sin,kelvin,3,sin,N,3.8472776635001438,0.8227702322467091,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m03_B_sin,kelvin,3,sin,B,5.743031978131448,0.6871084337015649,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m04_N_cos,kelvin,4,cos,N,5.533234981792619,0.7759140748758383,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m04_B_cos,kelvin,4,cos,B,7.118728783081804,0.555400930181548,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m04_N_sin,kelvin,4,sin,N,6.099262081326844,0.7556761505715434,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m04_B_sin,kelvin,4,sin,B,5.888885063171349,0.8469834248420137,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m05_N_cos,kelvin,5,cos,N,5.779076917609598,0.8929975160445244,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m05_B_cos,kelvin,5,cos,B,7.609168131887104,0.7930408155186895,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m05_N_sin,kelvin,5,sin,N,5.982983589587064,0.7980651521810481,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m05_B_sin,kelvin,5,sin,B,9.699605445505014,0.6551669694233081,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m06_N_cos,kelvin,6,cos,N,8.43356647323465,0.8174409557180327,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m06_B_cos,kelvin,6,cos,B,9.40945659491118,0.7976356063661921,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m06_N_sin,kelvin,6,sin,N,7.305683637421174,0.8605818440693324,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m06_B_sin,kelvin,6,sin,B,9.041593912170212,0.792077926729602,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m07_N_cos,kelvin,7,cos,N,9.565088996096156,0.8700176353512746,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m07_B_cos,kelvin,7,cos,B,10.13121840253448,0.9192180930848305,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m07_N_sin,kelvin,7,sin,N,7.676599989340702,0.9681892868145644,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m07_B_sin,kelvin,7,sin,B,14.757139274230806,0.7248608635791082,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m08_N_cos,kelvin,8,cos,N,9.149259962963937,0.9705786245518863,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m08_B_cos,kelvin,8,cos,B,12.202031255966835,0.848072759991618,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m08_N_sin,kelvin,8,sin,N,9.66795773551054,0.9230990405973901,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m08_B_sin,kelvin,8,sin,B,10.414268139655702,0.9645241923268744,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m09_N_cos,kelvin,9,cos,N,13.404973039477891,0.9077273875613857,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m09_B_cos,kelvin,9,cos,B,12.3327115521924,0.9539378034202917,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m09_N_sin,kelvin,9,sin,N,11.80271978137219,0.9479509131477132,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m09_B_sin,kelvin,9,sin,B,12.96206647990216,0.9652553627749292,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m10_N_cos,kelvin,10,cos,N,12.95418543397043,0.9817675250843447,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m10_B_cos,kelvin,10,cos,B,14.270698991626137,0.9716710315086216,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m10_N_sin,kelvin,10,sin,N,13.84254443257283,0.9507170505657041,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m10_B_sin,kelvin,10,sin,B,14.02587490649325,0.978325938579091,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m11_N_cos,kelvin,11,cos,N,16.130678027879778,0.9638123646272803,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m11_B_cos,kelvin,11,cos,B,16.220665527340728,0.98339874574684,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m11_N_sin,kelvin,11,sin,N,15.353464927347598,0.9840339969741014,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m11_B_sin,kelvin,11,sin,B,15.823187568601645,0.9839112666073321,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m12_N_cos,kelvin,12,cos,N,17.52399771998932,0.9889246198272649,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m12_B_cos,kelvin,12,cos,B,18.43913315132775,0.9886943557351237,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m12_N_sin,kelvin,12,sin,N,17.4694364433909,0.9898940308224595,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m12_B_sin,kelvin,12,sin,B,18.256903015433974,0.9919614737939092,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m13_N_cos,kelvin,13,cos,N,20.04200660024099,0.9807776952214411,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m13_B_cos,kelvin,13,cos,B,20.70473493254511,0.9881898926797067,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_7.2_final,kelvin_m13_N_sin,kelvin,13,sin,N,19.6705794140457,0.9911351681817908,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
