knot_target,knot_source,orientation_deg,impact_parameter_R,separation_R,core_radius_R,gamma_proxy,velocity_rms_proxy,shape_velocity_rms_proxy,translation_fraction,rotation_fraction,shape_fraction,mode_capture_fraction,dominant_mode_id,dominant_mode_fraction,writhe_directional_response_per_Rrms,min_segment_distance_R,interpretation
knot_7.3_final,knot_7.3_final,0.0,0.0,4.0,0.05,1.0,0.003257302740203551,0.0015597316550453784,0.7525039914909059,0.018206848445847485,0.22928916006324818,0.6483679701907724,kelvin_m03_B_cos,0.09099179921613958,0.47327201319724566,2.112395030119002,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,0.0,0.35,3.0,0.05,1.0,0.00742652612220831,0.00504400214281814,0.5047640894226127,0.03394053718677675,0.46129537339061044,0.5864261308762558,kelvin_m05_B_sin,0.15696546601996839,0.3667933989337513,1.0621506125805733,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,0.0,0.35,4.0,0.05,1.0,0.0030039290850996606,0.001424063679646235,0.7552501855416703,0.02001028448136001,0.2247395299769694,0.6209469489124226,kelvin_m05_B_sin,0.10121209670283082,0.3998201999610984,2.0401725311284977,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,45.0,0.0,3.0,0.05,1.0,0.018396321127274608,0.013735684780866791,0.42887484152397753,0.013633123005924985,0.5574920354700974,0.6648500182106907,kelvin_m05_N_cos,0.060999093271474306,0.49390282235606264,1.0040746790357455,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,45.0,0.0,4.0,0.05,1.0,0.005275559522368862,0.0029683474809437125,0.66930062033313,0.014112856610636867,0.31658652305623325,0.6794815748429015,kelvin_m01_N_sin,0.10992615809806697,0.6502644466976903,1.8994273012274132,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,45.0,0.35,3.0,0.05,1.0,0.01661851603370862,0.01207137535153152,0.45193889449141833,0.020431655994522218,0.5276294495140595,0.6763741774579459,kelvin_m03_B_cos,0.08382920253921254,0.4687638018197049,1.105053951608157,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,45.0,0.35,4.0,0.05,1.0,0.005082555101524025,0.0028405425505199436,0.6720077475760713,0.015644484168383665,0.3123477682555456,0.6808365580597184,kelvin_m01_N_sin,0.09111510794576082,0.6188719725219727,2.0435780628959974,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,90.0,0.0,3.0,0.05,1.0,0.03363394262846148,0.024898199269140112,0.39346070795221094,0.05853959451599949,0.5479996975317893,0.5859969046121731,kelvin_m10_B_cos,0.05413387188046025,0.1667685144024489,0.5539942895402414,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,90.0,0.0,4.0,0.05,1.0,0.008325874917115578,0.004381627600367591,0.6784569643846461,0.04458679011286179,0.27695624550249204,0.6579090297047187,kelvin_m01_N_sin,0.08451712377743159,0.1552984599140217,1.5450424151633966,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,90.0,0.35,3.0,0.05,1.0,0.030489835379328416,0.022631191630326227,0.38616000302656084,0.06289951447121017,0.5509404825022285,0.5784276958391076,kelvin_m01_N_sin,0.0863029841784246,0.5332943749092323,0.5428313548046577,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,90.0,0.35,4.0,0.05,1.0,0.00781625541229842,0.004109718304461046,0.6743003517847533,0.04924326333148939,0.2764563848837576,0.6580112399289474,kelvin_m01_N_sin,0.11776809744463719,0.4320377856892321,1.538449919440077,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,135.0,0.0,3.0,0.05,1.0,0.03137026227702523,0.021544835954704432,0.4949956775060536,0.03332147472207512,0.47168284777187114,0.6660273301661778,kelvin_m04_B_sin,0.07523082673888204,-0.6163092480360177,0.8428249684919938,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,135.0,0.0,4.0,0.05,1.0,0.009449026894613176,0.004921122932978299,0.7073917285541768,0.02136794521615684,0.27124032622966815,0.6789206085489843,kelvin_m04_B_sin,0.08104451647733878,-0.6493043434740997,1.802399237990302,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,135.0,0.35,3.0,0.05,1.0,0.03178175844919683,0.021302428882307496,0.5023290333549526,0.048406156080093354,0.44926481056495404,0.6736007574020992,kelvin_m04_B_sin,0.09131707236948422,-0.32731464838064994,0.8322430629204052,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.3_final,knot_7.3_final,135.0,0.35,4.0,0.05,1.0,0.009539615662784797,0.004885976515982049,0.7083782958289473,0.02929591106956787,0.2623257931014829,0.6782789747113356,kelvin_m04_B_sin,0.09334817330120318,-0.4109286732933981,1.8014365300487853,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,0.0,0.0,3.0,0.05,1.0,0.03717972855012273,0.03239918303969489,0.20209837933405647,0.03852767987018905,0.7593739407957548,0.6795046004636303,kelvin_m02_N_sin,0.09172845604122641,-0.13142437678581587,0.5629771868715227,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,0.0,0.0,4.0,0.05,1.0,0.0063812758721054075,0.004392107412340059,0.5000427296115739,0.026227296092734536,0.47372997429569197,0.6687526218446442,kelvin_m02_N_sin,0.08396609286100244,-0.09654521801572002,1.5590914037095696,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,0.0,0.35,3.0,0.05,1.0,0.045595039901802165,0.04112027764295845,0.15732303855867208,0.029328074907445007,0.8133488865338834,0.5816377338526715,kelvin_m04_B_cos,0.08017309996155438,-0.16929933916109974,0.554340001121356,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,0.0,0.35,4.0,0.05,1.0,0.006456320191896783,0.0046216473273513504,0.47675829102240136,0.010824764014018455,0.5124169449635811,0.6375679458658157,kelvin_m04_B_cos,0.08497001487993812,-0.10660333342293882,1.4131939135295575,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,45.0,0.0,3.0,0.05,1.0,0.01814436209340722,0.01520104235981739,0.24379637256160813,0.054322879681816066,0.7018807477565757,0.5936846552604454,kelvin_m04_B_cos,0.07752598579066913,-0.19470150967926259,0.8040850969954064,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,45.0,0.0,4.0,0.05,1.0,0.0036926798777631256,0.002364402219433264,0.5209106118602024,0.0691124789327665,0.40997690920703017,0.6274072316132737,kelvin_m02_N_cos,0.08285386501602068,-0.31123936413912645,1.7373795361102051,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,45.0,0.35,3.0,0.05,1.0,0.01975626955504687,0.016683103969315296,0.22776118077868668,0.059149672403001625,0.713089146818312,0.5883456563353701,kelvin_m03_N_sin,0.05997235335930672,-0.1702736378206282,0.7014538726184473,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,45.0,0.35,4.0,0.05,1.0,0.003859698818162552,0.0024098140408111497,0.5286326123907906,0.08155087927573272,0.38981650833347614,0.6352126547696331,kelvin_m03_N_sin,0.09243554204871543,-0.2661442477425169,1.6192809355681235,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,90.0,0.0,3.0,0.05,1.0,0.017621306283849555,0.015353125904611445,0.21270372556055558,0.028164057418907675,0.7591322170205372,0.5563056246004653,kelvin_m06_B_sin,0.043287641054197114,-0.21472052771365213,0.7873586974813878,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,90.0,0.0,4.0,0.05,1.0,0.00336854641502656,0.002334432226549034,0.48578060954653507,0.033958227427891695,0.4802611630255745,0.6017752491591707,kelvin_m06_B_sin,0.055873094044367425,-0.23827407762411212,1.7700219970309254,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,90.0,0.35,3.0,0.05,1.0,0.01808916610557322,0.015430009186380222,0.22984707068936777,0.04254859783539682,0.7276043314752356,0.5419135760854213,kelvin_m08_B_cos,0.035724111368898755,-0.28644543816014334,0.7454777418144554,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,90.0,0.35,4.0,0.05,1.0,0.003479346453214915,0.002373494182272927,0.49382182463426727,0.040826810292285846,0.46535136507344754,0.6009430770500438,kelvin_m05_N_cos,0.04391295181041849,-0.3036530467426246,1.745299827944633,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,135.0,0.0,3.0,0.05,1.0,0.034376301913179856,0.03153810886589672,0.06855004085579122,0.08975837248577467,0.841691586658434,0.6366912866335214,kelvin_m03_N_sin,0.06035807069097623,-0.04139194938801438,0.3420384519860413,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,135.0,0.0,4.0,0.05,1.0,0.0026271476179874913,0.0018480055289877243,0.4043222502069809,0.1008687615819558,0.4948089882110641,0.7228281380971802,kelvin_m03_N_sin,0.10645935488911876,0.04456797180196759,1.33248915156912,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,135.0,0.35,3.0,0.05,1.0,0.03034288584694732,0.029023169407768164,0.0663263400462046,0.018768857741220623,0.9149048022125749,0.5335492086766427,kelvin_m07_B_sin,0.06756962820951519,-0.14090132987476522,0.49319272349942206,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_7.4_final,knot_7.4_final,135.0,0.35,4.0,0.05,1.0,0.0025189260878354575,0.0019174461077067022,0.33627955521231445,0.08427108925816926,0.5794493555295165,0.6629811794226849,kelvin_m07_B_sin,0.0883863848659115,-0.08528319320966204,1.3928868444880558,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,0.0,0.0,3.0,0.05,1.0,0.02800042546439924,0.019143660787363955,0.528031989857088,0.004533557131697726,0.46743445301121456,0.709455724078501,kelvin_m06_B_sin,0.07535888583664584,0.8741867698233707,0.8557600119492375,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,0.0,0.0,4.0,0.05,1.0,0.009913772356233164,0.005456289887108092,0.6931891258570211,0.003898519254671555,0.30291235488830665,0.6709571230406491,kelvin_m07_N_cos,0.05911716223188466,0.9554840192475128,1.8093320654743439,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,0.0,0.35,3.0,0.05,1.0,0.026156606080019823,0.017904379436455578,0.528189096746774,0.003261097502250471,0.468549805750975,0.6591311310028366,kelvin_m04_N_cos,0.0518808334715283,0.8450339118479429,0.9849964027949464,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,0.0,0.35,4.0,0.05,1.0,0.009591855466825065,0.005263824340760312,0.6945794719470583,0.004260364803640278,0.3011601632493008,0.6523987371510316,kelvin_m07_N_cos,0.050235596382813975,0.9552297199637467,1.9001016859417075,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,45.0,0.0,3.0,0.05,1.0,0.033705254976294334,0.024877758878499735,0.4531864678127949,0.002025856034055753,0.5447876761531492,0.6370870944953557,kelvin_m06_B_cos,0.09675183776923046,1.0524655272182297,0.6245748379669855,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,45.0,0.0,4.0,0.05,1.0,0.010731666859937714,0.006087238095712907,0.6767296180561513,0.0015295258760952368,0.3217408560677554,0.6671422120173994,kelvin_m06_B_cos,0.11130964918460576,0.9562291252837585,1.62131744982857,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,45.0,0.35,3.0,0.05,1.0,0.03300791347073601,0.023967724123245597,0.47004514923394103,0.0027038046942520107,0.5272510460718067,0.6762702343870662,kelvin_m06_B_cos,0.07292366511338995,0.9991684504736392,0.6593759537256855,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,45.0,0.35,4.0,0.05,1.0,0.01066209532912799,0.0060118220310888286,0.6802947374870537,0.0017784844605525647,0.3179267780523934,0.6752039274984698,kelvin_m06_B_cos,0.09263700440751887,0.9516073412442829,1.6418649999004937,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,90.0,0.0,3.0,0.05,1.0,0.024479221780100844,0.016972904627261868,0.5165653086994461,0.0026870880982384337,0.4807476032023155,0.6144758878118753,kelvin_m06_B_cos,0.1405517959904599,1.1869931754882392,0.9032752584519099,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,90.0,0.0,4.0,0.05,1.0,0.009050169329871762,0.005014144456926252,0.6904276314500594,0.0026134376663183244,0.3069589308836245,0.6272816664289115,kelvin_m06_B_cos,0.13671642213295188,1.094470338853029,1.895640842849252,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,90.0,0.35,3.0,0.05,1.0,0.024703048258363235,0.017000463499739674,0.5232403968391578,0.0031500753771017635,0.4736095277837404,0.6530653980498435,kelvin_m06_B_cos,0.15925089681122398,1.2655802828901233,0.9933830792843024,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,90.0,0.35,4.0,0.05,1.0,0.00909211666600231,0.005020053789211622,0.6925482671474428,0.0026013522078502686,0.304850380644706,0.6420647513989481,kelvin_m06_B_cos,0.1476088013849842,1.1093667852161286,1.9520768055454822,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,135.0,0.0,3.0,0.05,1.0,0.02257333337711505,0.01567099264815497,0.5159198301338863,0.0021305715772977356,0.4819495982888167,0.6202497692674039,kelvin_m01_N_cos,0.052663104780630944,1.0594390210923696,1.0356924040255908,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,135.0,0.0,4.0,0.05,1.0,0.008445783427282784,0.004593545139065877,0.6995701233993098,0.004617667131283535,0.29581220946940856,0.6209229091933798,kelvin_m06_B_cos,0.08588915034317589,1.1663466579226767,1.9190979996208202,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,135.0,0.35,3.0,0.05,1.0,0.022206896692244727,0.015395655966003908,0.5177550549046712,0.0016041261076942747,0.4806408189876344,0.6035950986914991,kelvin_m06_B_cos,0.059494493741730686,1.0651000917166058,0.9553885614560697,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.17_final,knot_8.17_final,135.0,0.35,4.0,0.05,1.0,0.008363975161323749,0.004545529047016554,0.7003587456162408,0.004286881042394298,0.29535437334136394,0.6207360322846227,kelvin_m06_B_cos,0.09594506646487937,1.1605221878020593,1.9432509701296858,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,0.0,0.0,3.0,0.05,1.0,0.022181855043480893,0.015144483788932798,0.5324658702128449,0.0013975089005359136,0.46613662088662033,0.6372887657604936,kelvin_m07_B_sin,0.08494306171426924,0.7916185127710795,1.0060576664006522,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,0.0,0.0,4.0,0.05,1.0,0.008454047644007959,0.004602082559333539,0.7016322617181107,0.0020351400933891718,0.29633259818849916,0.6306791138476442,kelvin_m07_B_sin,0.10316524627066528,0.8210473244303151,1.9549701631795362,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,0.0,0.35,3.0,0.05,1.0,0.021615808513848492,0.014413230897537165,0.552532080564302,0.002857415061830443,0.4446105043738672,0.6842983195297296,kelvin_m05_N_cos,0.10770953971009586,0.9877051876868619,0.9576866913516512,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,0.0,0.35,4.0,0.05,1.0,0.008348313638749416,0.004514074631485058,0.7053484473304986,0.0022767400233582387,0.2923748126461425,0.6402293111577283,kelvin_m07_B_sin,0.09315612459786353,0.8549139974405386,1.945272721919864,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,45.0,0.0,3.0,0.05,1.0,0.022573907765966034,0.015443030593524568,0.5296617156435453,0.002332122478586645,0.46800616187786936,0.6080719529599451,kelvin_m07_B_sin,0.09180451991629313,1.0455190146209294,0.9244589681049642,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,45.0,0.0,4.0,0.05,1.0,0.008455097724259505,0.00460363016878394,0.7014446715283404,0.002097043549561451,0.29645828492209847,0.6271625318087994,kelvin_m07_B_sin,0.10665405351930174,0.8676538777354107,1.9173147447946823,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,45.0,0.35,3.0,0.05,1.0,0.022117827619531433,0.015302368681538493,0.5205758207382845,0.0007583949931175426,0.47866578426859696,0.5795778959397129,kelvin_m07_B_sin,0.10246878105030732,0.8680660798038135,0.9519773698215149,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,45.0,0.35,4.0,0.05,1.0,0.008359071590066533,0.00455655978054243,0.7009941759345542,0.001867920093902359,0.2971379039715444,0.6184158635087864,kelvin_m07_B_sin,0.10511083664839276,0.8355509196073364,1.9335121773083819,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,90.0,0.0,3.0,0.05,1.0,0.022224593813300195,0.015200543581959517,0.5308236811172946,0.001386707217062027,0.4677896116656426,0.6365610607462583,kelvin_m07_B_sin,0.08454191494786416,0.7888436563474902,1.0032574774782526,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,90.0,0.0,4.0,0.05,1.0,0.008456181401276205,0.004605976400558276,0.7012909404219025,0.002024574870104209,0.2966844847079938,0.630159753466651,kelvin_m07_B_sin,0.10316291453726316,0.8187617764729643,1.9503851523214037,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,90.0,0.35,3.0,0.05,1.0,0.02161592044422839,0.014419497699942461,0.5521771828285366,0.002830208302126488,0.44499260886933734,0.6847518044877939,kelvin_m05_N_cos,0.10843776603425667,0.9869933969131007,0.967096027525344,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,90.0,0.35,4.0,0.05,1.0,0.008346889334510993,0.00451407801759943,0.7052526826709824,0.0022722763366560656,0.29247504099236016,0.6402196684595245,kelvin_m07_B_sin,0.09293426399499792,0.8534016912808777,1.9543710023395329,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,135.0,0.0,3.0,0.05,1.0,0.022746542786297758,0.01562126878501413,0.5260883790418898,0.002281196028377224,0.47163042492973406,0.6062005127818755,kelvin_m07_B_sin,0.09185696532772013,1.0423864669542333,0.9172610500294309,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,135.0,0.0,4.0,0.05,1.0,0.00847747803098655,0.004623834135668721,0.7004322944003508,0.0020785440136471827,0.29748916158600053,0.6262917571504625,kelvin_m07_B_sin,0.10708455284667125,0.8665674983140449,1.9096611097282887,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,135.0,0.35,3.0,0.05,1.0,0.02228044839166755,0.01547454612554397,0.5169134752340372,0.0007079763848312829,0.4823785483811318,0.5778395422964826,kelvin_m07_B_sin,0.10262529185470892,0.8605044008354995,0.9463560327621057,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.18_final,knot_8.18_final,135.0,0.35,4.0,0.05,1.0,0.008380890073007302,0.004576741945979575,0.6999387805519108,0.001844105265966536,0.29821711418212493,0.6172742655712271,kelvin_m07_B_sin,0.10558931325054206,0.8330695216263563,1.9269911068942087,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.1_final,knot_8.1_final,0.0,0.0,3.0,0.05,1.0,0.0061320653120745736,0.00423238004846781,0.46440172510820443,0.05921580341052872,0.47638247148126606,0.5925362184705223,kelvin_m06_N_cos,0.07833713057677762,0.4257097443449709,1.0147955372948518,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.1_final,knot_8.1_final,0.0,0.0,4.0,0.05,1.0,0.002133447012714601,0.0008313269566049812,0.7975105843065945,0.05065158011174157,0.15183783558166364,0.587720713682575,kelvin_m06_N_cos,0.05783652779200998,0.46087932673799514,1.9956557572306144,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.1_final,knot_8.1_final,0.0,0.35,3.0,0.05,1.0,0.006307134130872987,0.004249786250913145,0.49105290331590085,0.05493226535235978,0.45401483133174075,0.5746940256597858,kelvin_m06_N_cos,0.052332271221638256,0.5874111760784118,1.0573399270042967,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.1_final,knot_8.1_final,0.0,0.35,4.0,0.05,1.0,0.0022196782600803658,0.0008575837108487193,0.79959203062113,0.051137812360675106,0.14927015701819607,0.5846134654601133,kelvin_m09_N_sin,0.05661140177615387,0.5192728476233199,2.0198029967831213,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.1_final,knot_8.1_final,45.0,0.0,3.0,0.05,1.0,0.010982675993356927,0.008905104225427634,0.22619902361428157,0.11635257935869511,0.6574483970270234,0.5937101118504585,kelvin_m04_B_cos,0.06066720602347227,-0.07592322714078392,0.826160197759908,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.1_final,knot_8.1_final,45.0,0.0,4.0,0.05,1.0,0.002222952748052066,0.0012660690098335865,0.602469450527892,0.07315038143309363,0.3243801680390141,0.6111752351179319,kelvin_m05_N_sin,0.05332608422974567,0.06584759596250933,1.8065506443132788,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.1_final,knot_8.1_final,45.0,0.35,3.0,0.05,1.0,0.011882222158325607,0.009900464772143146,0.2006398531317724,0.10511024085515573,0.6942499060130718,0.565482340300474,kelvin_m10_N_sin,0.06089722456682289,-0.261617194818875,0.7657278910168075,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.1_final,knot_8.1_final,45.0,0.35,4.0,0.05,1.0,0.002195483078511372,0.0012397981770552228,0.6035351193345365,0.07757422125342955,0.31889065941203326,0.5905520111206194,kelvin_m10_N_sin,0.0673617678409799,-0.0638559762400348,1.6899590509158136,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.1_final,knot_8.1_final,90.0,0.0,3.0,0.05,1.0,0.011415200512761013,0.010247412750411964,0.08259925085901518,0.1115374644622838,0.805863284678701,0.5543958967290277,kelvin_m05_N_cos,0.06518966111567838,0.22037761461035643,0.991677719985136,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
knot_8.1_final,knot_8.1_final,90.0,0.0,4.0,0.05,1.0,0.0021188874464293877,0.0015290331845674557,0.4128897761168407,0.06637369232104627,0.5207365315621132,0.5533093219927703,kelvin_m05_N_cos,0.0750175452283719,0.24311597041304367,1.961886214145089,REGULARIZED_BIOT_SAVART_GEOMETRIC_COUPLING_PROXY_NOT_ENERGY_NOT_GAP
