path,kind,status,reason,sample_id,source,rows_or_frames
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1109.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1109,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a111.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a111,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1110.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1110,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1111.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1111,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1112.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1112,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1113.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1113,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1114.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1114,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1115.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1115,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1116.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1116,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1117.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1117,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1118.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1118,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1119.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1119,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a112.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a112,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1120.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1120,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1121.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1121,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1122.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1122,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1123.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1123,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1124.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1124,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1125.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1125,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1126.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1126,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1127.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1127,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1128.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1128,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1129.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1129,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a113.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a113,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1130.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1130,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1131.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1131,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1132.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1132,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1133.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1133,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1134.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1134,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1135.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1135,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1136.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1136,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1137.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1137,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1138.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1138,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1139.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1139,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a114.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a114,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1140.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1140,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1141.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1141,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1142.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1142,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1143.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1143,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1144.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1144,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1145.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1145,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1146.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1146,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1147.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1147,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1148.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1148,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1149.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1149,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a115.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a115,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1150.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1150,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1151.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1151,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1152.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1152,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1153.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1153,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1154.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1154,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1155.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1155,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1156.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1156,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1157.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1157,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1158.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1158,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1159.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1159,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a116.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a116,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1160.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1160,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1161.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1161,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1162.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1162,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1163.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1163,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1164.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1164,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1165.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1165,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1166.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1166,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1167.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1167,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1168.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1168,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1169.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1169,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a117.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a117,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1170.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1170,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1171.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1171,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1172.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1172,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1173.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1173,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1174.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1174,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1175.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1175,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1176.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1176,recursive_discovery,
C:\workspace\projects\SST-Workbench\datasets\resources-swirl\ideal_12_data\12a1177.txt,text,unsupported,not recognized as VortexLab diag log,datasets_resources-swirl_ideal_12_data_12a1177,recursive_discovery,
